"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.693725810E1,-1.592075586E0,6.368302345E0,-4.405141473E-1
7.693964752E1,-7.685056925E-1,5.674014091E0,1.072556257E0
7.694203716E1,-5.745837092E-2,5.827236652E0,1.546587706E0
7.694443002E1,6.440125704E-1,7.187084675E0,1.996678352E0
7.694681955E1,1.560952425E0,7.948408127E0,2.200176716E0
7.694920877E1,2.164265156E0,9.660187721E0,2.813066006E0
7.695159836E1,2.655055523E0,1.161616707E1,2.597597361E0
7.695398799E1,2.985441208E0,1.314599609E1,9.624276757E-1
7.695637799E1,2.975864649E0,1.422573471E1,-1.345483541E0
7.695876721E1,2.755607843E0,1.430952835E1,-4.579911232E0
7.696115591E1,2.257635117E0,1.497987556E1,-6.423367023E0
7.696354544E1,1.608834386E0,1.602609634E1,-6.507160664E0
7.696593455E1,8.427227736E-1,1.663659286E1,-6.138469219E0
7.696832341E1,2.346216738E-1,1.616734886E1,-5.877512455E0
7.697071268E1,-1.939219981E-1,1.492959976E1,-6.346755981E0
7.697310200E1,-5.937365294E-1,1.397435379E1,-6.564619064E0
7.697549205E1,-6.320420504E-1,1.274139404E1,-4.929449558E0
7.697788190E1,-3.136269450E-1,1.080935574E1,-2.604779482E0
7.698027132E1,-4.788197111E-3,9.418383598E0,-7.254119515E-1
7.698266127E1,3.782675862E-1,8.436803818E0,1.517858624E0
7.698504815E1,9.336984754E-1,6.655594349E0,3.461866856E0
7.698743695E1,1.295207381E0,4.986907482E0,3.792252541E0
7.698982627E1,1.486735344E0,4.077150345E0,3.069234610E0
7.699221565E1,1.515464544E0,3.825769663E0,2.714907885E0
7.699460534E1,1.333513021E0,4.754680157E0,4.079544067E0
7.699699455E1,1.201837659E0,5.501638889E0,3.301462173E0
7.699938367E1,7.469587922E-1,6.942886353E0,3.351738304E-2
7.700177362E1,3.950262666E-1,8.266822815E0,-2.413251400E0
7.700416294E1,3.662970960E-1,8.252458572E0,-5.439392567E0
7.700655190E1,5.027607456E-2,9.193339348E0,-8.673819542E0
7.700894138E1,-1.244931296E-1,1.004803181E1,-1.082850933E1
7.701133075E1,-1.627987176E-1,1.143182182E1,-9.492602348E0
7.701372049E1,-1.460400373E-1,1.304544353E1,-5.561491489E0
7.701610981E1,6.703476608E-2,1.189627743E1,-5.803295612E0
7.701849867E1,1.675869152E-2,1.062500954E1,-7.910102367E0
7.702088867E1,6.942886859E-2,1.061782837E1,-5.544732571E0
7.702327851E1,3.591148257E-1,9.392048836E0,-2.267211437E0
7.702566882E1,1.604046077E-1,8.534961700E0,-7.397764921E-1
7.702805836E1,-1.197049394E-2,8.973081589E0,1.098891377E0
7.703044794E1,1.220990419E-1,9.071240425E0,4.060391426E0
7.703283825E1,9.815804660E-2,7.754486084E0,4.318953991E0
7.703522815E1,-1.915278845E-2,7.402553558E0,2.410857439E0
7.703761737E1,8.618755639E-2,9.171792030E0,2.820248365E0
7.704000752E1,3.495384157E-1,9.878050804E0,3.258368492E0
7.704239711E1,5.099430084E-1,1.060825157E1,2.334246159E0
7.704478606E1,7.493529320E-1,1.287067509E1,1.635169506E0
7.704717528E1,1.106073618E0,1.411560631E1,4.189672768E-1
7.704956450E1,1.321542501E0,1.389056110E1,-2.286364317E0
7.705195403E1,1.352665782E0,1.427601147E1,-4.385989189E0
7.705434310E1,1.314360261E0,1.491284084E1,-4.840867519E0
7.705673211E1,1.115650058E0,1.477158928E1,-4.773832798E0
7.705912184E1,7.469587922E-1,1.413715267E1,-5.298140526E0
7.706151096E1,3.040505350E-1,1.389295483E1,-5.116189003E0
7.706389841E1,-6.942886859E-2,1.250916576E1,-4.091514587E0
7.706628726E1,-4.333318770E-1,9.930722237E0,-4.481752872E0
7.706867653E1,-8.906047344E-1,9.444720268E0,-3.368496895E0
7.707106617E1,-1.034250736E0,7.948408127E0,-2.087654114E0
7.707345523E1,-1.223384500E0,5.796113014E0,-2.346216679E0
7.707584424E1,-1.520252705E0,5.805689335E0,-9.887627959E-1
7.707823414E1,-1.434065104E0,5.592614651E0,9.145457745E-1
7.708062320E1,-1.434065104E0,4.886355400E0,7.852643728E-1
7.708301200E1,-1.613622546E0,5.566279411E0,1.939219981E-1
7.708540143E1,-1.474764824E0,7.134414673E0,1.244931340E0
7.708779106E1,-1.130014658E0,7.304395676E0,9.456689954E-1
7.709018132E1,-1.051009417E0,7.685057163E0,-2.137930155E0
7.709257086E1,-9.624276757E-1,1.015816116E1,-3.014170170E0
7.709495997E1,-4.668492377E-1,1.120438194E1,-1.654322267E0
7.709734997E1,-1.005521491E-1,1.032574844E1,-3.402014256E0
7.709973950E1,-1.388577372E-1,1.171193123E1,-5.305323124E0
7.710212867E1,8.139935881E-2,1.340216541E1,-2.509015560E0
7.710451825E1,4.692433476E-1,1.199922276E1,-2.274393737E-1
7.710690846E1,3.854499161E-1,1.088357258E1,-2.185812235E0
7.710929888E1,1.723751128E-1,1.230087852E1,-1.927249551E0
7.711168836E1,3.375679255E-1,1.156349659E1,1.407730103E0
7.711407778E1,3.423561156E-1,9.617094994E0,2.063713074E0
7.711646830E1,2.394098556E-3,1.017013073E1,3.064446151E-1
7.711885804E1,-2.441980839E-1,1.046460629E1,2.633508667E-2
7.712124726E1,-4.237554669E-1,1.020125484E1,2.875312567E0
7.712363700E1,-5.865541697E-1,9.988180161E0,3.184151173E0
7.712602674E1,-1.096497297E0,1.145576286E1,9.791863561E-1
7.712841669E1,-1.434065104E0,1.260971832E1,1.666292787E0
7.713080612E1,-1.323936582E0,1.102721882E1,1.168320298E0
7.713319513E1,-1.560952425E0,1.166404915E1,-1.235355020E0
7.713558455E1,-1.651928067E0,1.204710484E1,-3.957445145E0
7.713797336E1,-1.412518263E0,1.020604324E1,-5.772171974E0
7.714036179E1,-1.271266341E0,9.985786438E0,-5.539944649E0
7.714275070E1,-1.177896619E0,1.049094105E1,-5.645285130E0
7.714514179E1,-1.103679538E0,1.039517689E1,-4.754680157E0
7.714753179E1,-8.499050736E-1,8.922805786E0,-3.945474863E0
7.714992179E1,-7.852643728E-1,8.178241730E0,-3.792252541E0
7.715231127E1,-9.097574949E-1,8.209364891E0,-2.626326323E0
7.715470127E1,-8.499050736E-1,7.060196877E0,-1.359848142E0
7.715709091E1,-9.408808351E-1,6.789663792E0,5.697954893E-1
7.715948023E1,-1.130014658E0,7.632387161E0,2.470710039E0
7.716187018E1,-1.108467698E0,8.178241730E0,3.770705462E0
7.716426044E1,-9.767923355E-1,8.135147095E0,4.175308228E0
7.716665091E1,-9.145457745E-1,8.774372101E0,3.727611780E0
7.716904075E1,-6.128892303E-1,9.370502472E0,2.796307325E0
7.717143028E1,-2.585626841E-1,1.025392532E1,2.204965115E0
7.717382070E1,1.292813420E-1,1.188430595E1,3.160210133E0
7.717621060E1,7.014709115E-1,1.228412056E1,2.470710039E0
7.717859992E1,9.552453756E-1,1.279885197E1,-3.567207158E-1
7.718098934E1,1.199443460E0,1.342371178E1,-2.286364317E0
7.718337752E1,1.393365502E0,1.275096989E1,-3.892804384E0
7.718576726E1,1.130014658E0,1.251395416E1,-5.379539967E0
7.718815664E1,7.038650513E-1,1.370142746E1,-5.044365883E0
7.719054580E1,2.346216738E-1,1.403660107E1,-3.715641260E0
7.719293575E1,-2.944741547E-1,1.250198364E1,-4.639763355E0
7.719532528E1,-9.384866953E-1,1.215005112E1,-5.851177692E0
7.719771455E1,-1.400547743E0,1.173347759E1,-5.319687366E0
7.720010429E1,-1.577711105E0,9.004204750E0,-6.186350822E0
7.720249398E1,-1.869791150E0,7.979530811E0,-6.543072224E0
7.720488382E1,-1.955978632E0,8.223729134E0,-4.060391426E0
7.720727299E1,-1.733327508E0,6.744175911E0,-1.637563467E0
7.720966174E1,-1.532223225E0,5.420239449E0,-6.272538900E-1
7.721205169E1,-1.333513021E0,5.494456291E0,-9.815804660E-2
7.721444112E1,-9.935510159E-1,5.865541935E0,2.274393797E0
7.721682997E1,-4.883961678E-1,5.243076324E0,4.177702427E0
7.721921950E1,-1.723751128E-1,5.934970856E0,3.859287262E0
7.722160893E1,2.657449543E-1,7.641963005E0,3.540872097E0
7.722399872E1,7.565351725E-1,8.127964973E0,3.085993290E0
7.722638846E1,1.091709018E0,9.030540466E0,2.288758516E0
7.722877763E1,1.572922826E0,1.029701900E1,1.460400373E-1
7.723116799E1,1.750086069E0,1.107749462E1,-2.872918606E0
7.723355825E1,1.788391709E0,1.134084606E1,-4.917479038E0
7.723594784E1,1.862608910E0,1.227933216E1,-4.970149040E0
7.723833752E1,1.632775426E0,1.370860863E1,-4.182490349E0
7.724072710E1,1.206625700E0,1.348595810E1,-5.192800045E0
7.724311700E1,7.756879926E-1,1.252113628E1,-6.337179661E0
7.724550632E1,3.447502255E-1,1.178375435E1,-5.748230934E0
7.724789544E1,-2.130747885E-1,1.079499054E1,-4.888749599E0
7.725028534E1,-6.895004511E-1,9.949873924E0,-3.251185894E0
7.725267445E1,-9.935510159E-1,9.463871956E0,-2.418039739E-1
7.725506351E1,-1.146773219E0,8.276399612E0,1.946402192E0
7.725745315E1,-1.173108339E0,6.801634312E0,2.113989353E0
7.725984273E1,-1.098891377E0,6.167198658E0,2.532956600E0
7.726223278E1,-7.996289730E-1,5.051548481E0,2.700543404E0
7.726462174E1,-6.440125704E-1,5.319687366E0,2.978258848E0
7.726701106E1,-3.782675862E-1,6.476037025E0,3.794646502E0
7.726940112E1,-1.197049394E-2,5.970882416E0,1.850638390E0
7.727179034E1,-1.915278845E-2,7.211025715E0,-5.267017484E-1
7.727417903E1,9.097574651E-2,9.471055031E0,-1.252113581E0
7.727656841E1,2.585626841E-1,9.650611877E0,-3.696488619E0
7.727895794E1,4.788197577E-2,1.070641041E1,-6.444913864E0
7.728134789E1,-8.379345387E-2,1.294010353E1,-6.442519665E0
7.728373742E1,-4.309377819E-2,1.351229286E1,-6.296479702E0
7.728612653E1,-2.705331445E-1,1.404617691E1,-5.956517696E0
7.728851643E1,-3.279915452E-1,1.502775764E1,-3.660577059E0
7.729090580E1,-4.069967940E-2,1.363439178E1,-3.579177856E0
7.729329471E1,-1.388577372E-1,1.239664268E1,-4.096302986E0
7.729568409E1,-5.985246971E-2,1.131929874E1,-1.946402192E0
7.729807336E1,2.418039739E-1,1.011985493E1,8.738460541E-1
7.730046304E1,2.058925033E-1,1.032814217E1,3.497778177E0
7.730285242E1,2.178629786E-1,8.906046867E0,3.801828861E0
7.730524185E1,2.346216738E-1,7.194266319E0,3.047687769E0
7.730763153E1,1.173108369E-1,6.717841148E0,1.785997629E0
7.731002080E1,-2.513803840E-1,7.120049477E0,2.489862591E-1
7.731240992E1,-4.620610774E-1,7.641963005E0,3.088387549E-1
7.731479935E1,-6.128892303E-1,8.412862778E0,-1.651928127E-1
7.731718867E1,-9.456689954E-1,1.039996529E1,-1.577711105E0
7.731957856E1,-9.360926151E-1,1.136478710E1,-2.985441208E0
7.732196789E1,-9.217280149E-1,1.132648087E1,-4.716374397E0
7.732435669E1,-9.265161753E-1,1.245649624E1,-5.915818214E0
7.732674648E1,-7.086532712E-1,1.337582970E1,-5.939758778E0
7.732913580E1,-5.267017484E-1,1.302150345E1,-4.759468555E0
7.733152487E1,-3.279915452E-1,1.296643925E1,-3.260762453E0
7.733391461E1,1.197049394E-2,1.253789520E1,-2.439586401E0
7.733630434E1,2.011042982E-1,1.112058926E1,-1.869791150E0
7.733869424E1,4.046026766E-1,9.444720268E0,-8.738460541E-1
7.734108388E1,8.714519143E-1,7.067379475E0,-9.672158957E-1
7.734347289E1,8.522991538E-1,6.229444981E0,-6.128892303E-1
7.734586268E1,7.756879926E-1,5.915818214E0,1.232960820E0
7.734825216E1,9.097574949E-1,5.243076324E0,2.935164928E0
7.735064174E1,6.033128500E-1,6.025946617E0,4.426688671E0
7.735303179E1,3.543266356E-1,5.923000336E0,3.775493860E0
7.735542153E1,1.604046077E-1,6.368302345E0,2.724484205E0
7.735781132E1,-9.815804660E-2,7.637175083E0,2.178629637E0
7.736020049E1,-3.351738155E-1,8.542143822E0,5.075489283E-1
7.736258971E1,-5.290958285E-1,1.056755161E1,-2.418039739E-1
7.736497997E1,-4.453023672E-1,1.226975632E1,-6.416184306E-1
7.736736986E1,-3.543266356E-1,1.273899937E1,-2.544926882E0
7.736975924E1,-1.651928127E-1,1.254028893E1,-5.183224201E0
7.737214903E1,1.268872321E-1,1.203034592E1,-7.392977238E0
7.737453898E1,1.843456030E-1,1.186754704E1,-7.361853600E0
7.737692903E1,3.136269450E-1,1.193937016E1,-4.771439075E0
7.737931841E1,4.788197577E-1,1.149406815E1,-2.449162960E0
7.738170747E1,4.381200671E-1,9.928327560E0,-3.136269331E0
7.738409773E1,3.686912060E-1,8.451169014E0,-3.950263023E0
7.738648711E1,3.255974352E-1,8.104024887E0,-1.752480268E0
7.738887627E1,3.567207158E-1,7.835885048E0,6.727417707E-1
7.739126544E1,3.016564250E-1,7.989107609E0,1.163532019E0
7.739365440E1,1.604046077E-1,8.977869987E0,1.965555072E0
7.739604424E1,4.333318770E-1,8.611573219E0,2.262423277E0
7.739843398E1,5.626131892E-1,8.609178543E0,8.906047344E-1
7.740082325E1,4.381200671E-1,9.708069801E0,-3.088387549E-1
7.740321310E1,6.392243505E-1,9.653005600E0,-1.007915616E0
7.740560211E1,6.320420504E-1,1.048375797E1,-7.110472918E-1
7.740799075E1,4.524846673E-1,1.151322079E1,-8.499050736E-1
7.741038018E1,4.453023672E-1,1.142942715E1,-1.965555072E0
7.741276971E1,3.255974352E-1,1.192261219E1,-2.609567642E0
7.741515961E1,1.125226393E-1,1.251874161E1,-2.688572884E0
7.741754919E1,1.053403467E-1,1.267914677E1,-2.197782755E0
7.741993804E1,1.699810177E-1,1.291855717E1,-1.359848142E0
7.742232711E1,2.154688835E-1,1.184360695E1,-3.035717249E0
7.742471539E1,2.106806934E-1,1.149646187E1,-4.038844585E0
7.742710445E1,3.686912060E-1,1.219314480E1,-1.017491937E0
7.742949367E1,6.535889506E-1,1.074710941E1,-2.106806934E-1
7.743188304E1,5.290958285E-1,9.882840157E0,-1.841061831E0
7.743427315E1,5.003666282E-1,9.260374069E0,-2.516197681E0
7.743666294E1,6.296479702E-1,7.720968723E0,-2.140324354E0
7.743905237E1,5.147312284E-1,7.098503113E0,-1.156349778E0
7.744144247E1,4.812138379E-1,6.820787430E0,-1.307177901E0
7.744383200E1,5.075489283E-1,7.354671478E0,-1.041432977E0
7.744622122E1,7.445647120E-1,7.297213078E0,1.340695322E-1
7.744861122E1,1.249719501E0,5.882300377E0,-8.882106543E-1
7.745100117E1,1.601652026E0,5.990035057E0,-2.389310598E0
7.745339122E1,2.003860712E0,6.643623829E0,-1.400547743E0
7.745578060E1,2.638296843E0,6.504766464E0,6.416184306E-1
7.745816997E1,2.978258848E0,7.225389957E0,1.216202140E0
7.746056039E1,3.069234610E0,7.716180325E0,2.872918546E-1
7.746295013E1,3.265550852E0,6.995556355E0,-1.400547743E0
7.746534096E1,3.028534889E0,8.163876534E0,-1.785997629E0
7.746773054E1,2.552109241E0,1.018449593E1,-3.519325256E-1
7.747011992E1,2.219329596E0,1.042151165E1,-6.200715899E-1
7.747250955E1,1.630381227E0,1.135281563E1,-2.580838442E0
7.747489888E1,1.079738498E0,1.286109829E1,-3.789858341E0
7.747728783E1,7.589293122E-1,1.345004654E1,-3.370891094E0
7.747967768E1,5.793718696E-1,1.277012253E1,-3.706064701E0
7.748206710E1,3.974204063E-1,1.229848480E1,-5.427422047E0
7.748445627E1,1.723751128E-1,1.326809502E1,-4.330924511E0
7.748684622E1,3.184151351E-1,1.252113628E1,-1.290419221E0
7.748923617E1,5.243076086E-1,1.089554310E1,2.394098788E-1
7.749162627E1,4.381200671E-1,1.115889359E1,1.010309696E0
7.749401586E1,5.626131892E-1,1.045263481E1,1.575317025E0
7.749640497E1,9.121516347E-1,8.211758614E0,1.462794423E0
7.749879502E1,1.065374017E0,7.069773674E0,0.000000000E0
7.750118434E1,1.074950337E0,8.132753372E0,-4.836079478E-1
7.750357341E1,1.352665782E0,9.542878151E0,1.891337991E0
7.750596148E1,1.831485510E0,8.609178543E0,1.958372712E0
7.750835080E1,1.979919672E0,7.811944008E0,-1.991890073E0
7.751074075E1,2.080471754E0,8.297946930E0,-5.202376366E0
7.751313049E1,2.245664597E0,7.938831329E0,-6.265356541E0
7.751551997E1,2.142718554E0,8.096841812E0,-6.100163460E0
7.751791023E1,1.891337991E0,9.509360313E0,-5.106612682E0
7.752029981E1,1.548981905E0,1.002409077E1,-4.972542763E0
7.752268924E1,1.132408738E0,1.029701900E1,-5.025213718E0
7.752507908E1,8.283581734E-1,1.060825157E1,-4.108273506E0
7.752746846E1,6.440125704E-1,9.696100235E0,-4.283042431E0
7.752985794E1,4.069967866E-1,1.011746120E1,-3.976598024E0
7.753224726E1,3.998144865E-1,1.130972195E1,-3.639029860E-1
7.753463617E1,7.565351725E-1,1.022519588E1,2.698149204E0
7.753702575E1,1.158743739E0,9.198126793E0,2.121171474E0
7.753941518E1,1.493917584E0,9.521330833E0,8.882106543E-1
7.754180419E1,1.860214710E0,9.085604668E0,1.841061831E0
7.754419289E1,2.351005077E0,9.076027870E0,4.362048149E0
7.754658237E1,2.714907885E0,9.866081238E0,4.397959709E0
7.754897221E1,2.659843683E0,9.727223396E0,2.896859348E-1
7.755136153E1,2.463527441E0,9.995362282E0,-1.881761670E0
7.755375065E1,2.446768999E0,9.988180161E0,-2.631114483E0
7.755614070E1,1.989495993E0,1.046939373E1,-6.265356541E0
7.755853039E1,1.182684779E0,1.200879860E1,-8.269216537E0
7.756091971E1,8.906047344E-1,1.168799019E1,-6.990768433E0
7.756330935E1,6.200715899E-1,1.104397774E1,-6.562224388E0
7.756569882E1,4.548787326E-2,1.117325878E1,-7.606051445E0
7.756808851E1,-1.340695322E-1,1.025153065E1,-6.578983307E0
7.757047804E1,8.858165890E-2,8.187817574E0,-4.364441872E0
7.757286726E1,5.745837092E-2,7.081744194E0,-3.141057491E0
7.757525710E1,1.005521491E-1,7.132019997E0,-5.626131892E-1
7.757764653E1,5.314899087E-1,6.277327061E0,2.980653048E0
7.758003549E1,7.756879926E-1,4.611033916E0,3.217668772E0
7.758242492E1,7.517470121E-1,4.991695881E0,2.307911158E0
7.758481560E1,8.834224343E-1,7.203843117E0,5.365175724E0
7.758720560E1,1.197049379E0,7.553381443E0,7.706604004E0
7.758959513E1,1.220990419E0,8.343434334E0,5.599796772E0
7.759198398E1,1.220990419E0,1.108946514E1,3.591147900E0
7.759437372E1,1.565740585E0,1.102482510E1,1.410124183E0
7.759676346E1,1.635169506E0,1.096975994E1,-1.632775426E0
7.759915294E1,1.635169506E0,1.385464859E1,-2.135535955E0
7.760154278E1,1.872185230E0,1.407969475E1,-3.945474863E0
7.760393237E1,1.723751068E0,1.316036129E1,-6.772905350E0
7.760632195E1,1.654322267E0,1.369185066E1,-7.153566837E0
7.760871127E1,1.596863866E0,1.391689587E1,-7.112867355E0
7.761110049E1,1.156349778E0,1.280842781E1,-7.565351963E0
7.761349060E1,8.810282946E-1,1.096257782E1,-7.452829361E0
7.761588039E1,6.607712507E-1,1.113495255E1,-4.299801350E0
7.761826981E1,4.261495769E-1,9.633852959E0,-3.014170170E0
7.762065966E1,1.532223076E-1,7.067379475E0,-3.706064701E0
7.762304934E1,1.364636272E-1,6.552648544E0,-1.220990419E0
7.762543810E1,2.633508742E-1,5.781748295E0,9.001811147E-1
7.762782742E1,1.101285368E-1,5.820054054E0,2.717302084E0
7.763021638E1,4.668492377E-1,5.614161491E0,5.022819042E0
7.763260622E1,8.714519143E-1,5.334052086E0,5.068306923E0
7.763499565E1,9.743981957E-1,7.031467915E0,4.196855068E0
7.763738461E1,1.525040865E0,7.436070442E0,2.738848925E0
7.763977372E1,1.967949152E0,7.598869324E0,9.289103150E-1
7.764216289E1,2.164265156E0,1.012224960E1,-5.003666282E-1
7.764455273E1,2.485074520E0,1.233679104E1,-1.568134665E0
7.764694221E1,2.712513924E0,1.249719524E1,-2.999805689E0
7.764933164E1,2.760395765E0,1.286109829E1,-4.833685398E0
7.765172148E1,2.583232403E0,1.451781464E1,-6.023552418E0
7.765411049E1,2.221723795E0,1.543954277E1,-5.484879971E0
7.765649914E1,2.106806993E0,1.417785263E1,-4.254313469E0
7.765888810E1,1.876973391E0,1.336625290E1,-4.340500832E0
7.766127731E1,1.326330781E0,1.370621490E1,-4.211219311E0
7.766366929E1,1.127620459E0,1.201119328E1,-2.700543404E0
7.766605794E1,1.070162177E0,1.052445793E1,-3.112328239E-2
7.766844658E1,9.624276757E-1,1.032335377E1,9.791863561E-1
7.767083622E1,8.977869749E-1,9.947480202E0,1.438853383E0
7.767322554E1,1.139590979E0,8.429621696E0,3.059658289E0
7.767561440E1,1.517858624E0,7.041044712E0,3.373285294E0
7.767800351E1,1.613622546E0,7.316366196E0,2.056530952E0
7.768039299E1,1.750086069E0,7.388188362E0,1.687839627E0
7.768278325E1,2.063713074E0,6.863881111E0,2.453951359E0
7.768517315E1,2.212147236E0,6.813604832E0,1.249719501E0
7.768756231E1,1.984707832E0,7.788002968E0,-1.199443460E0
7.768995205E1,1.857820630E0,8.867741585E0,-1.144379258E0
7.769234138E1,1.924855351E0,8.728883743E0,-5.937365294E-1
7.769473034E1,1.678263307E0,9.444720268E0,-2.111594915E0
7.769711961E1,1.525040865E0,1.048615265E1,-3.847316742E0
7.769950872E1,1.668686867E0,1.001690865E1,-3.938292503E0
7.770189825E1,1.776421309E0,9.360925674E0,-3.890410423E0
7.770428560E1,1.853032351E0,9.044904709E0,-5.712319374E0
7.770667460E1,1.776421309E0,1.007676220E1,-4.393170834E0
7.770906471E1,2.008648872E0,9.200521469E0,-1.204231620E0
7.771145440E1,2.183418036E0,7.002738953E0,-2.487468481E0
7.771384336E1,1.726145267E0,7.957983971E0,-4.371624470E0
7.771623268E1,1.539405465E0,7.907708168E0,-3.263156414E0
7.771862242E1,1.491523504E0,6.981192112E0,-6.583771110E-1
7.772101268E1,1.161137819E0,7.931649208E0,2.872918546E-2
7.772340231E1,8.068112731E-1,8.563691139E0,-1.891337991E0
7.772579143E1,6.607712507E-1,8.558902740E0,-1.795573950E0
7.772818148E1,8.642696142E-1,7.984319687E0,-1.728539228E0
7.773057112E1,8.092053533E-1,8.199788094E0,-3.880834103E0
7.773295997E1,7.397764921E-1,9.957056999E0,-2.925588846E0
7.773534903E1,1.359848142E0,1.041911793E1,8.762401342E-1
7.773773836E1,1.774027109E0,1.030420113E1,1.639957666E0
7.774012830E1,1.936825871E0,1.125944614E1,6.033128500E-1
7.774251804E1,2.614355803E0,1.025871277E1,2.633508667E-2
7.774490919E1,2.923194408E0,9.664977074E0,4.285436869E-1
7.774729888E1,3.052475929E0,1.070641041E1,1.855426550E0
7.774968799E1,3.303856134E0,1.044545269E1,1.544193745E0
7.775207721E1,3.021352530E0,1.018449593E1,3.423561156E-1
7.775446690E1,2.793913364E0,1.040954113E1,-7.900525630E-2
7.775685664E1,2.583232403E0,1.042390633E1,-2.992623448E-1
7.775924679E1,1.991890073E0,9.849322319E0,-2.267211437E0
7.776163664E1,1.335907102E0,1.110143566E1,-2.597597361E0
7.776402601E1,9.241221547E-1,1.254268265E1,-1.077344418E0
7.776641612E1,5.578250289E-1,1.163292599E1,-2.516197681E0
7.776880591E1,1.604046077E-1,1.135521030E1,-5.219135284E0
7.777119549E1,6.703476608E-2,1.175023746E1,-6.538283348E0
7.777358549E1,1.053403467E-1,1.181727123E1,-5.707531452E0
7.777597497E1,3.255974352E-1,1.074471474E1,-5.257441044E0
7.777836487E1,5.674013495E-1,1.017492008E1,-5.980458736E0
7.778075455E1,7.182296515E-1,1.105115986E1,-3.916745424E0
7.778314299E1,1.209019899E0,8.920412064E0,-2.475497961E0
7.778553325E1,1.460400224E0,7.354671478E0,-2.348610640E0
7.778792304E1,1.522646785E0,7.845461369E0,-6.368302703E-1
7.779031258E1,1.647140026E0,6.490401268E0,6.535889506E-1
7.779270268E1,1.505888104E0,5.832024574E0,2.408463240E0
7.779509242E1,1.400547743E0,6.416184425E0,3.971809864E0
7.779748252E1,1.204231620E0,7.687450886E0,5.602190971E0
7.779987263E1,1.153955579E0,7.962772369E0,6.167198658E0
7.780226221E1,1.309571981E0,7.495923042E0,3.734793901E0
7.780465263E1,1.326330781E0,8.642696381E0,1.297601461E0
7.780704247E1,1.493917584E0,9.380079269E0,1.220990419E-1
7.780943158E1,1.745298028E0,9.320225716E0,-1.204231620E0
7.781182153E1,1.716568708E0,1.106791878E1,-1.410124183E0
